Brand;Model;Year;Engine Fuel Type;Engine HP;Engine Cylinders;Transmission Type;Driven Wheels;Number of Doors;Market Category;Vehicle Size;Vehicle Style;highway MPG;city MPG;Popularity;MSRP;Country
Ford;F-150;2016;flex-fuel (unleaded/E85);385;8;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;22;15;5657;52515;USA
Ford;F-150;2016;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;21;15;5657;44540;USA
Ford;F-150;2016;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;46895;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;26;19;5657;31710;USA
Ford;F-150;2017;regular unleaded;450;6;AUTOMATIC;four wheel drive;4;N/A;Large;Crew Cab Pickup;18;15;5657;51310;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;56260;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;21;15;5657;40070;USA
Ford;F-150;2017;regular unleaded;365;6;AUTOMATIC;rear wheel drive;4;Performance;Large;Crew Cab Pickup;25;18;5657;59600;USA
Ford;F-150;2017;regular unleaded;450;6;AUTOMATIC;four wheel drive;4;N/A;Large;Extended Cab Pickup;18;15;5657;48325;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;26;19;5657;40365;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;46895;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;25;18;5657;26540;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;23;17;5657;36565;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;25;18;5657;31905;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;21;15;5657;44540;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;23;18;5657;45845;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;38325;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;23;17;5657;31185;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;26;19;5657;40065;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;53704;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;54004;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;25;18;5657;35055;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;22;15;5657;52835;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;42425;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;21;15;5657;56555;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;23;17;5657;35630;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;26;19;5657;34165;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;23;17;5657;31485;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;26;19;5657;35895;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;22;15;5657;50280;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;23;17;5657;38215;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;21;15;5657;35870;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;26;19;5657;42425;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;25;18;5657;26840;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;23;17;5657;35330;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;23;18;5657;43490;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;2;Flex Fuel;Large;Regular Cab Pickup;25;18;5657;32210;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;26;19;5657;42725;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;22;15;5657;50580;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;25;18;5657;37140;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;25;18;5657;34790;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;25;18;5657;30600;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Extended Cab Pickup;23;17;5657;34025;USA
Ford;F-150;2017;regular unleaded;365;6;AUTOMATIC;four wheel drive;4;Performance;Large;Crew Cab Pickup;23;17;5657;63025;USA
Ford;F-150;2017;regular unleaded;325;6;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;26;19;5657;38250;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);282;6;AUTOMATIC;four wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;23;17;5657;40635;USA
Ford;F-150;2017;flex-fuel (unleaded/E85);385;8;AUTOMATIC;rear wheel drive;4;Flex Fuel;Large;Crew Cab Pickup;22;15;5657;53135;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;3104;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;2862;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;3433;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;3215;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;3059;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;3214;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;3241;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;2956;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;3394;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;2836;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;2529;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;2577;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;2787;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;3008;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;rear wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;3156;USA
Ford;F-250;1997;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;17;12;5657;3431;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;3338;USA
Ford;F-250;1998;regular unleaded;220;8;AUTOMATIC;rear wheel drive;3;N/A;Large;Extended Cab Pickup;18;13;5657;3138;USA
Ford;F-250;1998;regular unleaded;220;8;AUTOMATIC;rear wheel drive;3;N/A;Large;Extended Cab Pickup;18;13;5657;3096;USA
Ford;F-250;1998;regular unleaded;220;8;AUTOMATIC;rear wheel drive;3;N/A;Large;Extended Cab Pickup;18;13;5657;3535;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;13;5657;3733;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;13;5657;3487;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;16;13;5657;3269;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;2843;USA
Ford;F-250;1998;regular unleaded;220;8;AUTOMATIC;rear wheel drive;3;N/A;Large;Extended Cab Pickup;18;13;5657;3395;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;13;5657;3099;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;16;13;5657;3471;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;3199;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;2817;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;13;5657;3223;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;16;13;5657;3764;USA
Ford;F-250;1998;regular unleaded;220;8;MANUAL;four wheel drive;3;N/A;Large;Extended Cab Pickup;16;13;5657;3822;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;3251;USA
Ford;F-250;1999;regular unleaded;220;8;AUTOMATIC;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;12;5657;3550;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;12;5657;3269;USA
Ford;F-250;1999;regular unleaded;220;8;AUTOMATIC;four wheel drive;4;N/A;Large;Extended Cab Pickup;15;12;5657;4078;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;rear wheel drive;4;N/A;Large;Extended Cab Pickup;17;13;5657;3241;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;12;5657;3583;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;four wheel drive;4;N/A;Large;Extended Cab Pickup;16;12;5657;3542;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;rear wheel drive;4;N/A;Large;Extended Cab Pickup;17;13;5657;3560;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;2922;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;rear wheel drive;4;N/A;Large;Extended Cab Pickup;17;13;5657;3188;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;four wheel drive;2;N/A;Large;Regular Cab Pickup;16;12;5657;3192;USA
Ford;F-250;1999;regular unleaded;220;8;AUTOMATIC;four wheel drive;2;N/A;Large;Regular Cab Pickup;15;12;5657;3878;USA
Ford;F-250;1999;regular unleaded;220;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Extended Cab Pickup;17;12;5657;3752;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;four wheel drive;4;N/A;Large;Extended Cab Pickup;16;12;5657;3572;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;four wheel drive;4;N/A;Large;Extended Cab Pickup;16;12;5657;3908;USA
Ford;F-250;1999;regular unleaded;220;8;MANUAL;rear wheel drive;2;N/A;Large;Regular Cab Pickup;17;13;5657;2923;USA
Ferrari;F12 Berlinetta;2013;premium unleaded (required);731;12;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Midsize;Coupe;16;11;2774;315888;Italy
Ferrari;F12 Berlinetta;2014;premium unleaded (required);731;12;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Midsize;Coupe;16;11;2774;315888;Italy
Ferrari;F12 Berlinetta;2015;premium unleaded (required);731;12;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Midsize;Coupe;16;11;2774;319995;Italy
Ferrari;F430;2007;premium unleaded (required);483;8;MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Coupe;16;11;2774;173079;Italy
Ferrari;F430;2007;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Convertible;16;11;2774;211525;Italy
Ferrari;F430;2007;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,Factory Tuner,High-Performance;Compact;Coupe;16;11;2774;234945;Italy
Ferrari;F430;2007;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Coupe;16;11;2774;184309;Italy
Ferrari;F430;2007;premium unleaded (required);483;8;MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Convertible;16;11;2774;201213;Italy
Ferrari;F430;2008;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Coupe;16;11;2774;199054;Italy
Ferrari;F430;2008;premium unleaded (required);483;8;MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Convertible;16;11;2774;217310;Italy
Ferrari;F430;2008;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Convertible;16;11;2774;228447;Italy
Ferrari;F430;2008;premium unleaded (required);483;8;MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Coupe;16;11;2774;186925;Italy
Ferrari;F430;2009;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Coupe;16;11;2774;200054;Italy
Ferrari;F430;2009;premium unleaded (required);483;8;MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Convertible;16;11;2774;218310;Italy
Ferrari;F430;2009;premium unleaded (required);483;8;MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Coupe;16;11;2774;187925;Italy
Ferrari;F430;2009;premium unleaded (required);483;8;AUTOMATED_MANUAL;rear wheel drive;2;Exotic,High-Performance;Compact;Convertible;16;11;2774;229447;Italy
Ford;Festiva;1991;regular unleaded;63;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;38;30;5657;2000;USA
Ford;Festiva;1991;regular unleaded;63;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;38;30;5657;2000;USA
Ford;Festiva;1992;regular unleaded;63;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;37;30;5657;2000;USA
Ford;Festiva;1992;regular unleaded;63;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;37;30;5657;2000;USA
Ford;Festiva;1993;regular unleaded;63;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;38;30;5657;2000;USA
Ford;Festiva;1993;regular unleaded;63;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;38;30;5657;2000;USA
Ferrari;FF;2013;premium unleaded (required);651;12;AUTOMATED_MANUAL;all wheel drive;;Exotic,High-Performance;Large;Coupe;16;11;2774;295000;Italy
Ferrari;FF;2014;premium unleaded (required);651;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Large;Coupe;16;11;2774;295000;Italy
Ferrari;FF;2015;premium unleaded (required);651;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Large;Coupe;16;11;2774;295000;Italy
Ford;Fiesta;2015;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;36;28;5657;18405;USA
Ford;Fiesta;2015;regular unleaded;197;4;MANUAL;front wheel drive;4;Hatchback,Factory Tuner,Performance;Compact;4dr Hatchback;35;26;5657;21435;USA
Ford;Fiesta;2015;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;36;28;5657;15685;USA
Ford;Fiesta;2015;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;36;28;5657;16085;USA
Ford;Fiesta;2015;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;36;28;5657;14455;USA
Ford;Fiesta;2015;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;36;28;5657;14855;USA
Ford;Fiesta;2015;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;36;28;5657;18805;USA
Ford;Fiesta;2016;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;5657;14880;USA
Ford;Fiesta;2016;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;5657;16110;USA
Ford;Fiesta;2016;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;5657;18830;USA
Ford;Fiesta;2016;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;5657;15810;USA
Ford;Fiesta;2016;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;5657;14580;USA
Ford;Fiesta;2016;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;5657;18530;USA
Ford;Fiesta;2016;regular unleaded;197;4;MANUAL;front wheel drive;4;Hatchback,Factory Tuner,Performance;Compact;4dr Hatchback;32;26;5657;21460;USA
Ford;Fiesta;2017;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;5657;15660;USA
Ford;Fiesta;2017;regular unleaded;120;4;AUTOMATED_MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;36;27;5657;19420;USA
Ford;Fiesta;2017;regular unleaded;197;4;MANUAL;front wheel drive;4;Hatchback,Factory Tuner,Performance;Compact;4dr Hatchback;32;26;5657;21610;USA
Ford;Fiesta;2017;regular unleaded;120;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;5657;14430;USA
Ford;Fiesta;2017;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;5657;14130;USA
Ford;Fiesta;2017;regular unleaded;120;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;5657;15360;USA
Ford;Fiesta;2017;regular unleaded;120;4;AUTOMATED_MANUAL;front wheel drive;4;N/A;Compact;Sedan;36;27;5657;19120;USA
Pontiac;Firebird;2000;regular unleaded;200;6;MANUAL;rear wheel drive;2;Hatchback,Performance;Midsize;2dr Hatchback;28;17;210;4677;USA
Pontiac;Firebird;2000;regular unleaded;305;8;UNKNOWN;rear wheel drive;2;Hatchback,Performance;Midsize;2dr Hatchback;23;15;210;6175;USA
Pontiac;Firebird;2000;regular unleaded;305;8;UNKNOWN;rear wheel drive;2;Hatchback,Factory Tuner,Performance;Midsize;2dr Hatchback;23;15;210;8548;USA
Pontiac;Firebird;2000;regular unleaded;305;8;UNKNOWN;rear wheel drive;2;Factory Tuner,Performance;Midsize;Convertible;23;15;210;9567;USA
Pontiac;Firebird;2000;regular unleaded;200;6;MANUAL;rear wheel drive;2;Performance;Midsize;Convertible;28;17;210;5844;USA
Pontiac;Firebird;2001;premium unleaded (required);310;8;AUTOMATIC;rear wheel drive;2;Hatchback,Performance;Midsize;2dr Hatchback;23;16;210;24035;USA
Pontiac;Firebird;2001;regular unleaded;200;6;MANUAL;rear wheel drive;2;Performance;Midsize;Convertible;28;17;210;25475;USA
Pontiac;Firebird;2001;premium unleaded (required);310;8;AUTOMATIC;rear wheel drive;2;Factory Tuner,Performance;Midsize;Convertible;23;16;210;31215;USA
Pontiac;Firebird;2001;regular unleaded;200;6;MANUAL;rear wheel drive;2;Hatchback,Performance;Midsize;2dr Hatchback;28;17;210;18855;USA
Pontiac;Firebird;2001;premium unleaded (required);310;8;AUTOMATIC;rear wheel drive;2;Hatchback,Factory Tuner,Performance;Midsize;2dr Hatchback;23;16;210;27145;USA
Pontiac;Firebird;2002;premium unleaded (required);310;8;AUTOMATIC;rear wheel drive;2;Factory Tuner,Performance;Midsize;Convertible;23;16;210;32095;USA
Pontiac;Firebird;2002;premium unleaded (required);310;8;AUTOMATIC;rear wheel drive;2;Hatchback,Performance;Midsize;2dr Hatchback;23;16;210;25995;USA
Pontiac;Firebird;2002;premium unleaded (required);310;8;AUTOMATIC;rear wheel drive;2;Hatchback,Factory Tuner,Performance;Midsize;2dr Hatchback;23;16;210;28025;USA
Pontiac;Firebird;2002;regular unleaded;200;6;MANUAL;rear wheel drive;2;Hatchback,Performance;Midsize;2dr Hatchback;29;17;210;20050;USA
Pontiac;Firebird;2002;regular unleaded;200;6;AUTOMATIC;rear wheel drive;2;N/A;Midsize;Convertible;28;17;210;26965;USA
Honda;Fit EV;2013;electric;;0;DIRECT_DRIVE;front wheel drive;4;Hatchback;Compact;4dr Hatchback;105;132;2202;36625;Japan
Honda;Fit EV;2014;electric;;0;DIRECT_DRIVE;front wheel drive;4;Hatchback;Compact;4dr Hatchback;105;132;2202;36625;Japan
Honda;Fit;2015;regular unleaded;130;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;29;2202;15650;Japan
Honda;Fit;2015;regular unleaded;130;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;29;2202;17560;Japan
Honda;Fit;2015;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;38;32;2202;19925;Japan
Honda;Fit;2015;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;38;32;2202;20925;Japan
Honda;Fit;2015;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;41;33;2202;16450;Japan
Honda;Fit;2015;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;38;32;2202;18360;Japan
Honda;Fit;2016;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;38;32;2202;21165;Japan
Honda;Fit;2016;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;38;32;2202;20165;Japan
Honda;Fit;2016;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;41;33;2202;16690;Japan
Honda;Fit;2016;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;38;32;2202;18600;Japan
Honda;Fit;2016;regular unleaded;130;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;29;2202;17800;Japan
Honda;Fit;2016;regular unleaded;130;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;29;2202;15890;Japan
Honda;Fit;2017;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;32;2202;20265;Japan
Honda;Fit;2017;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;40;33;2202;16790;Japan
Honda;Fit;2017;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;32;2202;21265;Japan
Honda;Fit;2017;regular unleaded;130;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;36;29;2202;17900;Japan
Honda;Fit;2017;regular unleaded;130;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;36;29;2202;15990;Japan
Honda;Fit;2017;regular unleaded;130;4;AUTOMATIC;front wheel drive;4;Hatchback;Compact;4dr Hatchback;37;32;2202;18700;Japan
Ford;Five Hundred;2005;regular unleaded;203;6;AUTOMATIC;front wheel drive;4;N/A;Large;Sedan;26;19;5657;24165;USA
Ford;Five Hundred;2005;regular unleaded;203;6;AUTOMATIC;all wheel drive;4;N/A;Large;Sedan;23;17;5657;23965;USA
Ford;Five Hundred;2005;regular unleaded;203;6;AUTOMATIC;front wheel drive;4;N/A;Large;Sedan;26;19;5657;26290;USA
Ford;Five Hundred;2005;regular unleaded;203;6;AUTOMATIC;front wheel drive;4;N/A;Large;Sedan;26;19;5657;22165;USA
Ford;Five Hundred;2005;regular unleaded;203;6;AUTOMATIC;all wheel drive;4;N/A;Large;Sedan;23;17;5657;28090;USA
Ford;Five Hundred;2005;regular unleaded;203;6;AUTOMATIC;all wheel drive;4;N/A;Large;Sedan;23;17;5657;25965;USA
Ford;Five Hundred;2006;regular unleaded;203;6;AUTOMATIC;front wheel drive;4;N/A;Large;Sedan;26;19;5657;24230;USA
Ford;Five Hundred;2006;regular unleaded;203;6;AUTOMATIC;front wheel drive;4;N/A;Large;Sedan;25;18;5657;22230;USA
Ford;Five Hundred;2006;regular unleaded;203;6;AUTOMATIC;all wheel drive;4;N/A;Large;Sedan;23;17;5657;28230;USA
Ford;Five Hundred;2006;regular unleaded;203;6;AUTOMATIC;all wheel drive;4;N/A;Large;Sedan;23;17;5657;24080;USA
