Brand;Model;Year;Engine Fuel Type;Engine HP;Engine Cylinders;Transmission Type;Driven Wheels;Number of Doors;Market Category;Vehicle Size;Vehicle Style;Highway MPG;City MPG;Popularity;MSRP;Country
GMC;Canyon;2015;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;N/A;Compact;Crew Cab Pickup;24;17;549;36950;USA
GMC;Canyon;2015;regular unleaded;200;4;AUTOMATIC;rear wheel drive;4;N/A;Compact;Crew Cab Pickup;27;20;549;28535;USA
GMC;Canyon;2015;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;N/A;Compact;Crew Cab Pickup;24;17;549;34310;USA
GMC;Canyon;2015;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;N/A;Compact;Crew Cab Pickup;26;18;549;33420;USA
GMC;Canyon;2015;regular unleaded;200;4;AUTOMATIC;four wheel drive;4;N/A;Compact;Extended Cab Pickup;25;19;549;31145;USA
GMC;Canyon;2015;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;N/A;Compact;Crew Cab Pickup;26;18;549;30055;USA
GMC;Canyon;2015;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;N/A;Compact;Crew Cab Pickup;24;17;549;34010;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;Diesel;Compact;Crew Cab Pickup;26;18;549;34280;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;Diesel;Compact;Crew Cab Pickup;24;17;549;35020;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;Diesel;Compact;Crew Cab Pickup;24;17;549;38110;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;Diesel;Compact;Crew Cab Pickup;24;17;549;37810;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;N/A;Compact;Extended Cab Pickup;24;17;549;35665;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;26;18;549;31540;USA
GMC;Canyon;2016;regular unleaded;200;4;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;26;19;549;20955;USA
GMC;Canyon;2016;regular unleaded;200;4;AUTOMATIC;four wheel drive;4;N/A;Compact;Extended Cab Pickup;25;19;549;28595;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;N/A;Compact;Crew Cab Pickup;26;18;549;27385;USA
GMC;Canyon;2016;regular unleaded;200;4;AUTOMATIC;rear wheel drive;4;Diesel;Compact;Crew Cab Pickup;27;20;549;29245;USA
GMC;Canyon;2016;regular unleaded;200;4;AUTOMATIC;rear wheel drive;4;N/A;Compact;Crew Cab Pickup;27;20;549;25865;USA
GMC;Canyon;2016;regular unleaded;200;4;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;26;19;549;23310;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;Diesel;Compact;Crew Cab Pickup;26;18;549;30765;USA
GMC;Canyon;2016;regular unleaded;200;4;AUTOMATIC;four wheel drive;4;N/A;Compact;Extended Cab Pickup;25;19;549;31855;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;4;Diesel;Compact;Crew Cab Pickup;26;18;549;33460;USA
GMC;Canyon;2016;regular unleaded;305;6;AUTOMATIC;four wheel drive;4;Diesel;Compact;Crew Cab Pickup;24;17;549;34720;USA
GMC;Canyon;2016;regular unleaded;200;4;AUTOMATIC;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;27;20;549;27305;USA
Chevrolet;Caprice;1994;regular unleaded;260;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Wagon;23;15;1385;2000;USA
Chevrolet;Caprice;1994;regular unleaded;200;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Sedan;24;16;1385;2000;USA
Chevrolet;Caprice;1994;regular unleaded;200;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Sedan;24;16;1385;2000;USA
Chevrolet;Caprice;1995;regular unleaded;200;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Sedan;24;16;1385;2000;USA
Chevrolet;Caprice;1995;regular unleaded;260;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Wagon;23;15;1385;2000;USA
Chevrolet;Caprice;1996;regular unleaded;260;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Wagon;24;15;1385;2000;USA
Chevrolet;Caprice;1996;regular unleaded;200;8;AUTOMATIC;rear wheel drive;4;N/A;Large;Sedan;24;16;1385;2000;USA
Chevrolet;Captiva Sport;2013;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;24155;USA
Chevrolet;Captiva Sport;2013;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;29615;USA
Chevrolet;Captiva Sport;2013;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;25770;USA
Chevrolet;Captiva Sport;2013;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;24940;USA
Chevrolet;Captiva Sport;2014;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;25145;USA
Chevrolet;Captiva Sport;2014;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;24360;USA
Chevrolet;Captiva Sport;2014;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;25975;USA
Chevrolet;Captiva Sport;2014;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;29495;USA
Chevrolet;Captiva Sport;2015;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;25985;USA
Chevrolet;Captiva Sport;2015;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;29505;USA
Chevrolet;Captiva Sport;2015;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;25155;USA
Chevrolet;Captiva Sport;2015;flex-fuel (unleaded/E85);180;4;AUTOMATIC;front wheel drive;4;Crossover,Flex Fuel;Midsize;4dr SUV;28;20;1385;24370;USA
Dodge;Caravan;2005;regular unleaded;150;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Large;Passenger Minivan;24;17;1851;18380;USA
Dodge;Caravan;2005;regular unleaded;180;6;AUTOMATIC;front wheel drive;4;N/A;Large;Cargo Minivan;24;17;1851;19835;USA
Dodge;Caravan;2005;regular unleaded;180;6;AUTOMATIC;front wheel drive;4;N/A;Large;Passenger Minivan;24;17;1851;22225;USA
Dodge;Caravan;2006;regular unleaded;180;6;AUTOMATIC;front wheel drive;4;Flex Fuel;Large;Cargo Minivan;24;17;1851;20130;USA
Dodge;Caravan;2006;regular unleaded;150;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Large;Passenger Minivan;24;17;1851;18630;USA
Dodge;Caravan;2006;regular unleaded;180;6;AUTOMATIC;front wheel drive;4;N/A;Large;Passenger Minivan;24;17;1851;22520;USA
Dodge;Caravan;2007;regular unleaded;170;6;AUTOMATIC;front wheel drive;4;N/A;Compact;Passenger Minivan;24;17;1851;22995;USA
Dodge;Caravan;2007;regular unleaded;170;6;AUTOMATIC;front wheel drive;4;Flex Fuel;Compact;Cargo Minivan;24;17;1851;20555;USA
Dodge;Caravan;2007;regular unleaded;150;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Compact;Passenger Minivan;24;17;1851;19055;USA
Porsche;Carrera GT;2004;premium unleaded (required);605;10;MANUAL;rear wheel drive;2;Exotic,Luxury,High-Performance;Compact;Convertible;15;9;1715;440000;Germany
Porsche;Carrera GT;2005;premium unleaded (required);605;10;MANUAL;rear wheel drive;2;Exotic,Luxury,High-Performance;Compact;Convertible;15;9;1715;440000;Germany
Buick;Cascada;2016;premium unleaded (recommended);200;4;AUTOMATIC;front wheel drive;2;N/A;Midsize;Convertible;27;20;155;33065;USA
Buick;Cascada;2016;premium unleaded (recommended);200;4;AUTOMATIC;front wheel drive;2;N/A;Midsize;Convertible;27;20;155;36065;USA
Buick;Cascada;2017;premium unleaded (recommended);200;4;AUTOMATIC;front wheel drive;2;N/A;Midsize;Convertible;27;20;155;36065;USA
Buick;Cascada;2017;premium unleaded (recommended);200;4;AUTOMATIC;front wheel drive;2;N/A;Midsize;Convertible;27;20;155;33065;USA
Buick;Cascada;2017;premium unleaded (recommended);200;4;AUTOMATIC;front wheel drive;2;N/A;Midsize;Convertible;27;20;155;37065;USA
Cadillac;Catera;1999;regular unleaded;200;6;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;Sedan;23;16;1624;2066;USA
Cadillac;Catera;2000;regular unleaded;200;6;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;Sedan;23;16;1624;2103;USA
Cadillac;Catera;2000;regular unleaded;200;6;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;Sedan;23;16;1624;2241;USA
Cadillac;Catera;2001;premium unleaded (required);200;6;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;Sedan;22;16;1624;31305;USA
Chevrolet;Cavalier;2003;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;30;22;1385;14230;USA
Chevrolet;Cavalier;2003;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;30;22;1385;14030;USA
Chevrolet;Cavalier;2003;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;30;22;1385;15730;USA
Chevrolet;Cavalier;2003;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;30;22;1385;17030;USA
Chevrolet;Cavalier;2003;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;30;22;1385;16830;USA
Chevrolet;Cavalier;2003;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;30;22;1385;15530;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;17410;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;33;23;1385;16105;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;33;23;1385;14435;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;15905;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;14235;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;33;23;1385;17610;USA
Chevrolet;Cavalier;2004;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;10135;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;33;23;1385;16290;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;33;23;1385;14610;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;16090;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;17510;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;33;23;1385;17710;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;14410;USA
Chevrolet;Cavalier;2005;regular unleaded;140;4;MANUAL;front wheel drive;2;N/A;Compact;Coupe;33;23;1385;10325;USA
Porsche;Cayenne;2015;premium unleaded (required);420;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Performance;Midsize;4dr SUV;24;17;1715;74100;Germany
Porsche;Cayenne;2015;premium unleaded (required);520;8;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Performance;Midsize;4dr SUV;21;14;1715;113600;Germany
Porsche;Cayenne;2015;diesel;240;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Diesel;Midsize;4dr SUV;29;20;1715;61700;Germany
Porsche;Cayenne;2016;premium unleaded (required);440;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,High-Performance;Midsize;4dr SUV;23;16;1715;95500;Germany
Porsche;Cayenne;2016;premium unleaded (required);420;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Performance;Midsize;4dr SUV;24;17;1715;74800;Germany
Porsche;Cayenne;2016;premium unleaded (required);520;8;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Performance;Midsize;4dr SUV;21;14;1715;114700;Germany
Porsche;Cayenne;2016;premium unleaded (required);300;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;24;19;1715;58300;Germany
Porsche;Cayenne;2016;premium unleaded (required);570;8;AUTOMATIC;all wheel drive;4;Crossover,Luxury,High-Performance;Midsize;4dr SUV;21;14;1715;157300;Germany
Porsche;Cayenne;2016;diesel;240;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Diesel;Midsize;4dr SUV;29;20;1715;62300;Germany
Porsche;Cayenne;2017;premium unleaded (required);520;8;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Performance;Midsize;4dr SUV;21;14;1715;116500;Germany
Porsche;Cayenne;2017;premium unleaded (required);300;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury;Midsize;4dr SUV;24;18;1715;59600;Germany
Porsche;Cayenne;2017;premium unleaded (required);440;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,High-Performance;Midsize;4dr SUV;23;16;1715;97200;Germany
Porsche;Cayenne;2017;premium unleaded (required);570;8;AUTOMATIC;all wheel drive;4;Crossover,Luxury,High-Performance;Midsize;4dr SUV;21;14;1715;159600;Germany
Porsche;Cayenne;2017;premium unleaded (required);420;6;AUTOMATIC;all wheel drive;4;Crossover,Luxury,Performance;Midsize;4dr SUV;24;17;1715;76200;Germany
Porsche;Cayman S;2006;premium unleaded (required);295;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;26;18;1715;58900;Germany
Porsche;Cayman;2014;premium unleaded (required);275;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;30;20;1715;52600;Germany
Porsche;Cayman;2014;premium unleaded (required);325;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;28;20;1715;63800;Germany
Porsche;Cayman;2015;premium unleaded (required);325;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;28;20;1715;63800;Germany
Porsche;Cayman;2015;premium unleaded (required);340;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;26;19;1715;75200;Germany
Porsche;Cayman;2015;premium unleaded (required);275;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;30;20;1715;52600;Germany
Porsche;Cayman;2016;premium unleaded (required);325;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;28;20;1715;64100;Germany
Porsche;Cayman;2016;premium unleaded (required);340;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;26;19;1715;75200;Germany
Porsche;Cayman;2016;premium unleaded (required);275;6;MANUAL;rear wheel drive;2;Luxury,High-Performance;Compact;Coupe;30;20;1715;52600;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;34275;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;34095;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;32995;Germany
Volkswagen;CC;2015;premium unleaded (recommended);280;6;AUTOMATED_MANUAL;all wheel drive;4;Performance;Midsize;Sedan;25;17;873;43575;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;32995;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;38085;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;35375;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;35375;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;38085;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;34095;Germany
Volkswagen;CC;2015;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;34275;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;32670;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;34655;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;35755;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2016;premium unleaded (recommended);280;6;AUTOMATED_MANUAL;all wheel drive;4;Performance;Midsize;Sedan;25;17;873;44355;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;34475;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;34475;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;31570;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;32670;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;34655;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;MANUAL;front wheel drive;4;Performance;Midsize;Sedan;32;21;873;31570;Germany
Volkswagen;CC;2016;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;35755;Germany
Volkswagen;CC;2017;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2017;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2017;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;34475;Germany
Volkswagen;CC;2017;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2017;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;37820;Germany
Volkswagen;CC;2017;premium unleaded (recommended);200;4;AUTOMATED_MANUAL;front wheel drive;4;Performance;Midsize;Sedan;31;22;873;34475;Germany
Chevrolet;Celebrity;1990;regular unleaded;135;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Wagon;27;17;1385;2000;USA
Chevrolet;Celebrity;1990;regular unleaded;110;4;AUTOMATIC;front wheel drive;4;N/A;Midsize;Wagon;29;20;1385;2000;USA
Toyota;Celica;2003;regular unleaded;140;4;AUTOMATIC;front wheel drive;2;Hatchback;Compact;2dr Hatchback;33;25;2031;18140;Japan
Toyota;Celica;2003;premium unleaded (required);180;4;MANUAL;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;29;20;2031;22005;Japan
Toyota;Celica;2003;premium unleaded (required);180;4;AUTOMATIC;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;27;20;2031;22705;Japan
Toyota;Celica;2003;regular unleaded;140;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;30;23;2031;17340;Japan
Toyota;Celica;2004;regular unleaded;140;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;30;23;2031;19535;Japan
Toyota;Celica;2004;premium unleaded (required);180;4;AUTOMATIC;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;28;22;2031;22935;Japan
Toyota;Celica;2004;premium unleaded (required);180;4;AUTOMATIC;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;28;22;2031;24810;Japan
Toyota;Celica;2004;premium unleaded (required);180;4;MANUAL;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;30;21;2031;22235;Japan
Toyota;Celica;2004;regular unleaded;140;4;AUTOMATIC;front wheel drive;2;Hatchback;Compact;2dr Hatchback;33;25;2031;18370;Japan
Toyota;Celica;2004;regular unleaded;140;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;30;23;2031;17570;Japan
Toyota;Celica;2004;regular unleaded;140;4;AUTOMATIC;front wheel drive;2;Hatchback;Compact;2dr Hatchback;33;25;2031;20335;Japan
Toyota;Celica;2004;premium unleaded (required);180;4;MANUAL;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;30;21;2031;24110;Japan
Toyota;Celica;2005;regular unleaded;140;4;MANUAL;front wheel drive;2;Hatchback;Compact;2dr Hatchback;30;23;2031;17670;Japan
Toyota;Celica;2005;premium unleaded (required);180;4;MANUAL;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;30;21;2031;22335;Japan
Toyota;Celica;2005;premium unleaded (required);180;4;AUTOMATIC;front wheel drive;2;Hatchback,Performance;Compact;2dr Hatchback;28;22;2031;23035;Japan
Toyota;Celica;2005;regular unleaded;140;4;AUTOMATIC;front wheel drive;2;Hatchback;Compact;2dr Hatchback;33;25;2031;18470;Japan
Buick;Century;2003;regular unleaded;175;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;26;18;155;21235;USA
Buick;Century;2004;regular unleaded;175;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;27;18;155;21815;USA
Buick;Century;2005;regular unleaded;175;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;27;18;155;22040;USA
Dodge;Challenger;2015;regular unleaded;375;8;MANUAL;rear wheel drive;2;Performance;Large;Coupe;23;15;1851;31995;USA
Dodge;Challenger;2015;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;42595;USA
Dodge;Challenger;2015;regular unleaded;375;8;MANUAL;rear wheel drive;2;Performance;Large;Coupe;23;15;1851;35795;USA
Dodge;Challenger;2015;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;37995;USA
Dodge;Challenger;2015;regular unleaded;305;6;AUTOMATIC;rear wheel drive;2;Performance;Large;Coupe;30;19;1851;29995;USA
Dodge;Challenger;2015;regular unleaded;375;8;MANUAL;rear wheel drive;2;Performance;Large;Coupe;23;15;1851;38795;USA
Dodge;Challenger;2015;premium unleaded (recommended);707;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;22;13;1851;58295;USA
Dodge;Challenger;2015;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;45695;USA
Dodge;Challenger;2015;regular unleaded;375;8;MANUAL;rear wheel drive;2;Performance;Large;Coupe;23;15;1851;34995;USA
Dodge;Challenger;2015;regular unleaded;305;6;AUTOMATIC;rear wheel drive;2;Performance;Large;Coupe;30;19;1851;26995;USA
Dodge;Challenger;2016;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;31995;USA
Dodge;Challenger;2016;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;49195;USA
Dodge;Challenger;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;2;Performance;Large;Coupe;30;19;1851;29995;USA
Dodge;Challenger;2016;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;37995;USA
Dodge;Challenger;2016;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;34995;USA
Dodge;Challenger;2016;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;38995;USA
Dodge;Challenger;2016;regular unleaded;305;6;AUTOMATIC;rear wheel drive;2;Performance;Large;Coupe;30;19;1851;26995;USA
Dodge;Challenger;2016;premium unleaded (recommended);707;8;AUTOMATIC;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;21;13;1851;65945;USA
Dodge;Challenger;2016;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;42795;USA
Dodge;Challenger;2016;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;35995;USA
Dodge;Challenger;2017;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;35890;USA
Dodge;Challenger;2017;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;37995;USA
Dodge;Challenger;2017;premium unleaded (recommended);485;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;23;14;1851;49195;USA
Dodge;Challenger;2017;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;36890;USA
Dodge;Challenger;2017;premium unleaded (recommended);707;8;MANUAL;rear wheel drive;2;Factory Tuner,High-Performance;Large;Coupe;21;13;1851;62495;USA
Dodge;Challenger;2017;regular unleaded;375;8;MANUAL;rear wheel drive;2;High-Performance;Large;Coupe;23;15;1851;32890;USA
